carb3_activity,process_set_id,process_id,duty_family,unit_id,default_share,sizing_basis,evidence_tier,provenance,confidence
Flour Mill,default,flour_packing_handling,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Flour Mill, flour_packing_handling) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Flour Mill,default,compressed_air,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Flour Mill, compressed_air) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Flour Mill,default,site_services,SPC,boiler_spc_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Flour Mill, default, site_services) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the SPC-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 1 and the duty's grade_rank is 2, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Flour Mill,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Flour Mill, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Food Processing Centre,default,boiler_steam_hot_water,LTH,chp_gas_ccgt,0.23500,duty_annual,sector_statistic,"[DUKES_7_4] ""Fuel used to generate heat"" by sector, 2024, divided by [ECUK_2025_U4] Table U4, 2024, ""Low temperature process - total"" plus ""Drying / separation - total"" for the same sector, both at 1 ktoe = 11.63 GWh. DUKES sector ""Food, beverages and tobacco"": 5156.2 GWh / (1886.4 ktoe x 11.63 GWh/ktoe = 21938.8 GWh) = 0.235. The activity maps to that sector through carb3_comit_crosswalk.csv (COMIT sector ""Food & drink""). This is a FUEL-basis ratio, not a delivered-heat ratio: a CHP delivers less heat per unit of fuel than a boiler, so the share of the DELIVERED duty is lower than this. DUKES publishes no per-duty or per-site share, which is why the denominator is the sector's whole low-grade heat end use.",medium
Food Processing Centre,default,boiler_steam_hot_water,LTH,boiler_lt_gas,0.70757,duty_annual,derived,"Residual of the [DUKES_7_4]/[ECUK_2025_U4] CHP share on this duty (1 - 0.235). Boilers serve what the CHP does not. Fuel vectors present from [CARB3_EP] for (Food Processing Centre, default, boiler_steam_hot_water); the split between them from [ECUK_2025_U4] (ECUK Table U4 2024 Food, beverages etc / LTH).",medium
Food Processing Centre,default,boiler_steam_hot_water,LTH,boiler_lt_oil,0.05743,duty_annual,derived,"Residual of the [DUKES_7_4]/[ECUK_2025_U4] CHP share on this duty (1 - 0.235). Boilers serve what the CHP does not. Fuel vectors present from [CARB3_EP] for (Food Processing Centre, default, boiler_steam_hot_water); the split between them from [ECUK_2025_U4] (ECUK Table U4 2024 Food, beverages etc / LTH).",medium
Food Processing Centre,default,boiler_steam_hot_water,STM,chp_gas_ccgt,0.23500,duty_annual,sector_statistic,"[DUKES_7_4] ""Fuel used to generate heat"" by sector, 2024, divided by [ECUK_2025_U4] Table U4, 2024, ""Low temperature process - total"" plus ""Drying / separation - total"" for the same sector, both at 1 ktoe = 11.63 GWh. DUKES sector ""Food, beverages and tobacco"": 5156.2 GWh / (1886.4 ktoe x 11.63 GWh/ktoe = 21938.8 GWh) = 0.235. The activity maps to that sector through carb3_comit_crosswalk.csv (COMIT sector ""Food & drink""). This is a FUEL-basis ratio, not a delivered-heat ratio: a CHP delivers less heat per unit of fuel than a boiler, so the share of the DELIVERED duty is lower than this. DUKES publishes no per-duty or per-site share, which is why the denominator is the sector's whole low-grade heat end use.",medium
Food Processing Centre,default,boiler_steam_hot_water,STM,boiler_lt_gas,0.70757,duty_annual,derived,"Residual of the [DUKES_7_4]/[ECUK_2025_U4] CHP share on this duty (1 - 0.235). Boilers serve what the CHP does not. Fuel vectors present from [CARB3_EP] for (Food Processing Centre, default, boiler_steam_hot_water); the split between them from [ECUK_2025_U4] (ECUK Table U4 2024 Food, beverages etc / LTH).",medium
Food Processing Centre,default,boiler_steam_hot_water,STM,boiler_lt_oil,0.05743,duty_annual,derived,"Residual of the [DUKES_7_4]/[ECUK_2025_U4] CHP share on this duty (1 - 0.235). Boilers serve what the CHP does not. Fuel vectors present from [CARB3_EP] for (Food Processing Centre, default, boiler_steam_hot_water); the split between them from [ECUK_2025_U4] (ECUK Table U4 2024 Food, beverages etc / LTH).",medium
Food Processing Centre,default,direct_heating,DRY,dryer_direct_gas,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Food Processing Centre, default, direct_heating) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the DRY-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
Food Processing Centre,default,refrigeration,REF,chiller_electric,1.00000,duty_annual,assumed,"Only plausible incumbent: chiller_electric is the sole REF-family unit in unit.csv and is eligible for (Food Processing Centre, refrigeration) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Food Processing Centre,default,machinery_motors,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Food Processing Centre, machinery_motors) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Food Processing Centre,default,compressed_air,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Food Processing Centre, compressed_air) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Food Processing Centre,default,site_services,SPC,boiler_spc_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Food Processing Centre, default, site_services) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (ECUK Table U4 2024 Food, beverages etc / SPC), yielding gas 0.92, oil 0.08. The unit is the SPC-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 1 and the duty's grade_rank is 2, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Food Processing Centre,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Food Processing Centre, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Foundry,default,charge_handling,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Foundry, charge_handling) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed. The energy profile carries NO row for (Foundry, default, charge_handling) - one of the silent coverage gaps section 3.3.1 names - so the incumbent fuel is not evidenced and the default carrier for this duty family is used.",low
Foundry,default,melting_holding,HTH,furnace_ht_coal,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Foundry, default, melting_holding) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (ECUK gives this sector no fuel split), yielding coal 1.00. The unit is the HTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. C10 CONFLICT: this unit's grade_out is 5 and the duty's grade_rank is 6, so C10 (the heat grade cascade) would drop it from U_q at load and the optimiser could not build it. NO unit in unit.csv satisfies both eligibility and C10 for this duty. Asserted because spec section 3.16 forbids a blank row (every duty is served today); recorded so the coordinator can fix one side. See DONE_default_unit.md.",low
Foundry,default,mould_making,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Foundry, mould_making) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Foundry,default,core_making,DRY,dryer_direct_gas,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Foundry, default, core_making) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the DRY-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
Foundry,default,pouring_casting,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Foundry, pouring_casting) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed. The energy profile carries NO row for (Foundry, default, pouring_casting) - one of the silent coverage gaps section 3.3.1 names - so the incumbent fuel is not evidenced and the default carrier for this duty family is used.",low
Foundry,default,shakeout_sand_reclamation,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Foundry, shakeout_sand_reclamation) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Foundry,default,heat_treatment,HTH,furnace_ht_gas,1.00000,duty_annual,derived,"Incumbent fuel: the vectors [CARB3_EP] carries for (Foundry, default, heat_treatment) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (single vector gas), yielding gas 1.00. The unit is the HTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions.",medium
Foundry,default,fettling_finishing,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Foundry, fettling_finishing) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
