unit_id,carb3_activity,process_id,min_duty,max_share,earliest_year,provenance,notes,provenance_ref
boiler_lt_oil,Factory,steam_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Flour Mill,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Food Processing Centre,boiler_steam_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); STM on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Food Processing Centre,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Foundry,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Industrial NEC,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Industrial NEC,steam_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Iron and/or Steel Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Laboratory,space_water_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,"Large industrial (> 20,000 m2) NEC",other_process,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,"Large industrial (> 20,000 m2) NEC",site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,"Large industrial (> 20,000 m2) NEC",space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,"Large industrial (> 20,000 m2) NEC",steam_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Maltings - Non Trad,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Maltings - Trad,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Mill,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Mill,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Mill,steam_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Mineral Production - Brine,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Mineral Production - Brine,vacuum_evaporation,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Mineral Production - Gas,process_heating_regeneration,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Mineral Production - Gas,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Mineral Production - Putrescible,pasteurisation_digester_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Motor Vehicle Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Motor Vehicle Works,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Motor Vehicle Works,steam_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Newspaper print works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Paper Mill,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Post Office Sorting Centre,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Post Office Sorting Centre,water_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Pottery,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Provender Mill,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Provender Mill,steam_conditioning,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Scrap Metal/Breakers Yard,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,"Shipbuilding/ repair, boatyard",painting_coating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,"Shipbuilding/ repair, boatyard",site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Tannery,process_float_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
boiler_lt_oil,Tannery,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 3 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
