carb3_activity,process_set_id,process_id,duty_family,carrier_id,grade_rank,duty_share,share_low,share_high,evidence_tier,provenance,confidence
Wafer Fabrication,default,chilled_water_plant,REF,cooling,,1.00,,,published_sec,"[SST2004] 'HVAC systems consume up to 50 percent of a microchip fab's electricity'; cleanroom conditions are held at 24 +/- 0.5 C and 40 +/- 5% RH, so the fab's fuel duty is make-up-air reheat and humidification, not process heat; [HUCHUAH2003] facility systems are ~60% of fab power | Chillers and process cooling water; electricity vector only",medium
Wafer Fabrication,default,ultrapure_water,MOT,motive_power,,1.00,,,published_sec,[HUCHUAH2003] Power consumption of semiconductor fabs: process tools and facility systems dominate fab electricity | UPW pumps and RO trains; electricity vector only,medium
Wafer Fabrication,default,bulk_gases_cda,MOT,motive_power,,1.00,,,published_sec,[HUCHUAH2003] Power consumption of semiconductor fabs: process tools and facility systems dominate fab electricity | Compressors and vacuum pumps; electricity vector only,medium
Wafer Fabrication,default,exhaust_abatement,HTH,heat_400_1000,5,1.00,,,fallback,"[REFBREF2015] p85: an off-gas stream 'is incinerated at high temperatures (~800 C)'. No source consulted gives the chamber temperature of semiconductor point-of-use combustion abatement, so this thermal-oxidiser figure is the analogue the band is borrowed from | [wsc_pfc_2012] establishes combustion (burn-wet) point-of-use abatement as standard practice for PFC destruction but gives no chamber temperature. Gas vector only in activity_process_energy_profile.csv",low
Wafer Fabrication,default,site_services,MOT,motive_power,,1.00,,,published_sec,"[HUCHUAH2003] Power consumption of semiconductor fabs: process tools and facility systems dominate fab electricity | Non-cleanroom lighting, offices and small power; electricity vector only",medium
Works,default,machine_drive,MOT,motive_power,,1.00,,,published_sec,"[MECS2022_T52] EIA MECS 2022 Table 5.2 end-use split, the same source activity_process_energy_profile.csv uses for this activity | [CTV059] Carbon Trust manufacturing energy saving opportunities guide (CTV059 v2), motor and compressed-air end uses | Cutting, forming, welding auxiliaries and compressed air; electricity vector only",medium
Works,default,process_heating,HTH,heat_400_1000,5,1.00,,,fallback,"[REF_DESNZ_ELEC] Table 3 p20 places 'Annealing Furnace' in the 400-1000C band; no source found for this catch-all process itself, so the band is borrowed from that analogous metal heat-treatment furnace duty | [SF_BREF2024] Smitheries and Foundries BREF (2024), heat-treatment and forging furnace duties | Both vectors serve the same process-heat duty, so no split is needed. The register bundles heat treatment, furnaces and drying/stoving, which span bands 3 to 6; the band is the furnace analogue and understates the stoving part",low
Works,default,surface_treatment,LTH,heat_60_100,2,1.00,,,engineering,"[REF_DESNZ_ELEC] via the repo's own option note 'Heated pre-treatment/plating baths under 100C' (process_decarbonisation_options.csv, Works / surface_treatment / heat_pump_below_100) | Electricity vector only in activity_process_energy_profile.csv. The rectifier load that drives the electrolysis is a second, larger duty of this process that no source splits out - recorded as a gap in DONE_duty_b.md",low
Works,default,process_cooling,REF,cooling,,1.00,,,fallback,"[MECS2022_T52] EIA MECS 2022 Table 5.2 end-use split, the same source activity_process_energy_profile.csv uses for this activity",low
Works,default,other_process,OTH,electricity,,1.00,,,fallback,"[MECS2022_T52] EIA MECS 2022 Table 5.2 end-use split, the same source activity_process_energy_profile.csv uses for this activity | Residual electrical bucket; OTH resolves to electricity",low
Works,default,steam_hot_water,STM,heat_100_150,3,1.00,,,published_sec,"[REF_DESNZ_ELEC] Table 3 p20 places 'Steam Generation' in the 100-400C band; the narrower 'LP steam/hot water under ~150C' reading is the repo's own option note for htp_heat_pump_100_150 in process_decarbonisation_options.csv, whose provenance there is [REF_DESNZ_ELEC] HTHP TRL 7-9 per DESNZ/ERM",medium
Works,default,site_services,MOT,motive_power,,0.93,,,fallback,"No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Works,default,site_services,SPC,heat_60_100,2,0.07,,,fallback,"[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | No published duty split was found for this process. The share is the process's own vector shares in activity_process_energy_profile.csv renormalised across the vectors it draws, which assumes the activity's vector totals are equal. That assumption is a structural placeholder, not evidence - see DONE_duty_b.md Q1",low
Works,default,space_heating,SPC,heat_60_100,2,1.00,,,published_sec,[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band,medium
Workshop,default,machining_metalworking,MOT,motive_power,,1.00,,,published_sec,"[MECS2022_T52] EIA MECS 2022 Table 5.2 end-use split, the same source activity_process_energy_profile.csv uses for this activity | [CTV059] Carbon Trust manufacturing energy saving opportunities guide (CTV059 v2), motor and compressed-air end uses | Machine tools and compressed air; electricity vector only",medium
Workshop,default,process_heating,HTH,heat_400_1000,5,1.00,,,fallback,"[REF_DESNZ_ELEC] Table 3 p20 places 'Annealing Furnace' in the 400-1000C band; no source found for this catch-all process itself, so the band is borrowed from that analogous metal heat-treatment furnace duty | [SF_BREF2024] Smitheries and Foundries BREF (2024), heat-treatment and forging furnace duties | Both vectors serve the same duty. The register names brazing, small ovens and paint drying; brazing and hardening sit in the 400-1000C band (repo option induction_heating, 'brazing, hardening, billet heating'), paint drying far below it",low
Workshop,default,process_cooling,REF,cooling,,1.00,,,fallback,"[MECS2022_T52] EIA MECS 2022 Table 5.2 end-use split, the same source activity_process_energy_profile.csv uses for this activity",low
Workshop,default,other_process,OTH,electricity,,1.00,,,fallback,"[MECS2022_T52] EIA MECS 2022 Table 5.2 end-use split, the same source activity_process_energy_profile.csv uses for this activity | Residual electrical bucket; OTH resolves to electricity",low
Workshop,default,site_services,MOT,motive_power,,1.00,,,fallback,"[MECS2022_T52] EIA MECS 2022 Table 5.2 end-use split, the same source activity_process_energy_profile.csv uses for this activity | Electricity vector only in activity_process_energy_profile.csv; lighting, ventilation and offices",low
Workshop,default,space_heating,SPC,heat_60_100,2,1.00,,,published_sec,[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band,medium
Workshop,default,water_heating,LTH,heat_60_100,2,1.00,,,published_sec,[CIBSEJ_RETURN] 'design for the peak with a flow return temperature of 82/71C does not suffice' (opening paragraph) and 'stored DHW needs to be at 60C to prevent legionella' (panel 'How bypasses can increase return temperatures'); [REF_DESNZ_ELEC] Table 3 p20 places Space Heating in the <100C band | Welfare hot water stored at 60C,medium
